GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB171216A   |    797441    | 5.597280e-01 | 0.000000e+00 | 1.535600e+00 | 1.106760e+00 | 4.108600e-01 | 1.921760e+00 | 6.491870e-01 | 0.000000e+00 | 1.345770e+00 | 6.263380e-02 | 0.000000e+00 | 3.868150e-01 | 6.744930e-02 | 0.000000e+00 | 1.102270e+00 | 2.378220e+00 | 8.212030e-01 | 4.028930e+00 | 2.383170e+00 | 8.228280e-01 | 4.384970e+00 | 0.02 | 1.536000 | 1.556000 |  
GRB171212A   |    796778    | 4.035110e-01 | 0.000000e+00 | 1.308510e+00 | 1.270340e+00 | 0.000000e+00 | 2.100400e+00 | 6.127250e-01 | 0.000000e+00 | 1.068680e+00 | 1.644380e-02 | 0.000000e+00 | 1.071840e-01 | 1.664020e-02 | 0.000000e+00 | 1.216050e-01 | 2.302890e+00 | 1.048480e+00 | 3.655420e+00 | 2.303900e+00 | 1.052960e+00 | 3.656080e+00 | 0.02 | -5.000000 | -4.980000 |  
GRB171211A   |    796469    | 8.889010e-01 | 0.000000e+00 | 1.613990e+00 | 1.224800e+00 | 0.000000e+00 | 1.953160e+00 | 1.276410e+00 | 7.004010e-01 | 2.009820e+00 | 7.779940e-01 | 0.000000e+00 | 1.303010e+00 | 2.511900e+00 | NaN | NaN | 4.145310e+00 | 0.000000e+00 | 6.031660e+00 | 5.864100e+00 | 2.743710e+00 | 8.444090e+00 | 0.02 | 0.616000 | 0.636000 |  
GRB171209A   |    796100    | 1.207120e+00 | 2.999570e-01 | 2.336010e+00 | 2.303490e+00 | 1.339420e+00 | 3.376300e+00 | 5.569020e-01 | 0.000000e+00 | 1.221790e+00 | 5.050070e-03 | 0.000000e+00 | 2.003800e-01 | 5.071460e-03 | 0.000000e+00 | 2.668790e-01 | 4.072580e+00 | 2.509560e+00 | 5.681450e+00 | 4.073450e+00 | 2.509550e+00 | 5.682030e+00 | 0.02 | 30.464000 | 30.484000 |  
GRB171205A   |    794972    | 3.143600e-01 | 0.000000e+00 | 1.330470e+00 | 1.164470e+00 | 3.260900e-01 | 2.023130e+00 | 1.703090e+00 | 8.472790e-01 | 2.647310e+00 | 5.274580e-01 | 0.000000e+00 | 1.127610e+00 | 6.641240e-01 | 0.000000e+00 | 3.254830e+00 | 3.709340e+00 | 2.029010e+00 | 5.537130e+00 | 3.846210e+00 | 2.043210e+00 | 6.859180e+00 | 0.02 | -18.824000 | -18.804000 |  
GRB171123A   |    791922    | 8.381750e-01 | 0.000000e+00 | 1.422090e+00 | 9.413070e-01 | 3.998550e-01 | 1.549880e+00 | 3.720210e-01 | 0.000000e+00 | 7.350260e-01 | 3.520740e-02 | 0.000000e+00 | 1.981870e-01 | 3.895820e-02 | 0.000000e+00 | 4.175270e-01 | 2.186680e+00 | 1.137100e+00 | 3.236220e+00 | 2.190430e+00 | 1.139930e+00 | 3.241560e+00 | 0.02 | 1.232000 | 1.252000 |  
GRB171120A   |    791201    | 6.882520e+00 | 2.527230e+00 | 1.198670e+01 | 1.560210e+01 | 1.131170e+01 | 2.028650e+01 | 1.710200e+01 | 1.202900e+01 | 2.258460e+01 | 5.670110e+00 | 0.000000e+00 | 9.570630e+00 | 7.919920e+00 | 0.000000e+00 | 2.809330e+01 | 4.525650e+01 | 3.538030e+01 | 5.509340e+01 | 4.750700e+01 | 3.608360e+01 | 6.642930e+01 | 0.02 | 0.220000 | 0.240000 |  
GRB171115A   |    790053    | 8.692070e-01 | 0.000000e+00 | 1.449310e+00 | 8.236160e-01 | 3.351840e-01 | 1.553900e+00 | 2.917220e-01 | 0.000000e+00 | 6.312490e-01 | 2.877020e-02 | 0.000000e+00 | 1.656500e-01 | 3.243410e-02 | 0.000000e+00 | 3.642970e-01 | 2.012730e+00 | 1.087140e+00 | 2.941120e+00 | 2.016430e+00 | 1.087580e+00 | 3.061230e+00 | 0.02 | -5.844000 | -5.824000 |  
GRB171103A   |    785850    | 1.573750e+00 | 5.351600e-01 | 2.754750e+00 | 3.968540e+00 | 2.807770e+00 | 5.148760e+00 | 5.559020e+00 | 4.147480e+00 | 7.095070e+00 | 2.670260e+00 | 1.188770e+00 | 4.229620e+00 | 4.519130e+00 | 0.000000e+00 | 1.493430e+01 | 1.377160e+01 | 1.077010e+01 | 1.673580e+01 | 1.562040e+01 | 1.120620e+01 | 2.619610e+01 | 0.02 | 0.016000 | 0.036000 |  
GRB171102B   |    785510    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB171027A   |    783479    | 1.082030e+00 | 4.845150e-01 | 1.636860e+00 | 1.297760e+00 | 8.338290e-01 | 1.722590e+00 | 1.164330e+00 | NaN | NaN | 6.279370e-01 | NaN | NaN | 1.942550e+00 | NaN | NaN | 4.175730e+00 | 2.936910e+00 | 5.379500e+00 | 5.355940e+00 | 3.592430e+00 | 6.366140e+00 | 0.02 | 62.408000 | 62.428000 |  
GRB171020A   |    780845    | 1.212580e+00 | 0.000000e+00 | 1.969270e+00 | 1.380840e+00 | 7.322130e-01 | 2.030800e+00 | 6.453320e-01 | 2.799580e-01 | 1.179110e+00 | 8.969080e-02 | 0.000000e+00 | 2.061500e-01 | 1.054550e-01 | 0.000000e+00 | 4.514580e-01 | 3.328410e+00 | 2.080250e+00 | 4.578160e+00 | 3.344160e+00 | 2.094330e+00 | 4.594290e+00 | 0.02 | 20.148000 | 20.168000 |  
GRB171011A   |    778154    | 2.752400e+00 | 1.435650e+00 | 4.069770e+00 | 2.950670e+00 | 2.059690e+00 | 4.406930e+00 | 2.220210e+00 | 0.000000e+00 | 3.148360e+00 | 1.019790e+00 | 0.000000e+00 | 1.501410e+00 | 2.596070e+00 | 0.000000e+00 | 4.105220e+00 | 8.941850e+00 | 6.285220e+00 | 1.156600e+01 | 1.027540e+01 | 6.432710e+00 | 1.406320e+01 | 0.02 | 0.868000 | 0.888000 |  
GRB171010B   |    778019    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB171007A   |    777215    | 5.523520e-01 | 1.983760e-01 | 9.308160e-01 | 6.352050e-01 | 3.590650e-01 | 1.054560e+00 | 4.859510e-01 | 2.885480e-01 | 7.015920e-01 | 2.067200e-01 | 0.000000e+00 | 3.771210e-01 | 4.510890e-01 | 0.000000e+00 | 7.262900e-01 | 1.880140e+00 | 1.190660e+00 | 2.572210e+00 | 2.117460e+00 | 1.236330e+00 | 3.035810e+00 | 0.02 | 83.324000 | 83.344000 |  
GRB171004A   |    776347    | 1.026510e+00 | 0.000000e+00 | 2.191800e+00 | 2.278110e+00 | 0.000000e+00 | 3.522260e+00 | 6.281990e-01 | 4.611450e-02 | 1.390470e+00 | 6.324070e-03 | 0.000000e+00 | 5.278630e-01 | 6.352170e-03 | 0.000000e+00 | 1.122890e+00 | 3.939300e+00 | 2.241270e+00 | 5.735850e+00 | 3.940000e+00 | 2.238330e+00 | 5.736230e+00 | 0.02 | 56.180000 | 56.200000 |  
GRB171001A   |    775553    | 2.023660e-01 | 0.000000e+00 | 5.673620e-01 | 1.101080e+00 | 0.000000e+00 | 1.768200e+00 | 6.900590e-01 | 0.000000e+00 | 1.191240e+00 | 1.545880e-02 | 0.000000e+00 | 6.379540e-02 | 1.556540e-02 | 0.000000e+00 | 6.727000e-02 | 2.008310e+00 | 1.042050e+00 | 2.993320e+00 | 2.010320e+00 | 1.042120e+00 | 2.993570e+00 | 0.02 | 13.500000 | 13.520000 |  
GRB170921A   |    773509    | 1.117960e+00 | 4.752810e-01 | 2.033950e+00 | 1.228180e+00 | 5.336160e-01 | 1.811580e+00 | 9.144120e-03 | 0.000000e+00 | 2.041510e-01 | 5.874040e-09 | 0.000000e+00 | 4.612860e-03 | 5.874050e-09 | 0.000000e+00 | 4.724550e-03 | 2.345350e+00 | 1.296780e+00 | 3.465400e+00 | 2.345280e+00 | 1.296750e+00 | 3.465430e+00 | 0.02 | 8.336000 | 8.356000 |  
GRB170912B   |    772052    | 1.468410e+00 | 6.750090e-01 | 2.359590e+00 | 3.115470e+00 | 2.351050e+00 | 3.912520e+00 | 2.507920e+00 | 1.847350e+00 | 3.179120e+00 | 4.598770e-01 | 1.340390e-01 | 9.313550e-01 | 5.394490e-01 | 0.000000e+00 | 1.447210e+00 | 7.551630e+00 | 5.906410e+00 | 9.202640e+00 | 7.631980e+00 | 5.937460e+00 | 9.384050e+00 | 0.02 | 0.796000 | 0.816000 |  
GRB170912A   |    772006    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | 0.02 | 2.604000 | 2.624000 |  
GRB170906C   |    770981    | 2.782190e+00 | 8.359930e-01 | 4.885660e+00 | 4.937250e+00 | 2.948170e+00 | 6.984520e+00 | 2.427560e+00 | 0.000000e+00 | 3.661520e+00 | 1.803330e-01 | 0.000000e+00 | 1.065340e+00 | 1.909410e-01 | 0.000000e+00 | 2.528320e+00 | 1.032730e+01 | 6.969110e+00 | 1.368020e+01 | 1.033810e+01 | 6.971030e+00 | 1.371090e+01 | 0.02 | 6.368000 | 6.388000 |  
GRB170906B   |    770958    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB170906A   |    770957    | 2.662130e+00 | 1.828070e+00 | 3.503800e+00 | 4.306240e+00 | 3.425140e+00 | 5.321280e+00 | 4.821020e+00 | 3.855580e+00 | 5.851670e+00 | 2.747140e+00 | 1.457800e+00 | 3.504320e+00 | 7.028110e+00 | 0.000000e+00 | 1.099500e+01 | 1.453640e+01 | 1.223170e+01 | 1.683730e+01 | 1.881100e+01 | 1.349000e+01 | 2.556830e+01 | 0.02 | 30.136000 | 30.156000 |  
GRB170903A   |    770528    | 2.772300e+00 | 9.664550e-01 | 4.537970e+00 | 2.315890e+00 | 1.197590e+00 | 3.821380e+00 | 1.187630e+00 | 0.000000e+00 | 2.025950e+00 | 3.487430e-01 | 0.000000e+00 | 8.942980e-01 | 6.161120e-01 | 0.000000e+00 | 1.965820e+00 | 6.624480e+00 | 3.738420e+00 | 9.508170e+00 | 6.879920e+00 | 3.776140e+00 | 1.024820e+01 | 0.02 | 0.888000 | 0.908000 |  
GRB170827A   |    769567    | 6.405750e-01 | NaN | NaN | 6.757250e-01 | 0.000000e+00 | 1.063580e+00 | 5.281540e-01 | 0.000000e+00 | 8.433200e-01 | 2.567040e-01 | NaN | NaN | 8.085180e-01 | NaN | NaN | 2.094580e+00 | 0.000000e+00 | 3.161170e+00 | 2.529450e+00 | 0.000000e+00 | 3.752790e+00 | 0.02 | 42.688000 | 42.708000 |  
GRB170823A   |    769177    | 1.984870e+00 | 1.077780e+00 | 2.852580e+00 | 2.610550e+00 | 2.054020e+00 | 3.684160e+00 | 1.040290e+00 | 0.000000e+00 | 1.710490e+00 | 7.611930e-02 | 0.000000e+00 | 6.134990e-01 | 8.143230e-02 | 0.000000e+00 | 1.353300e+00 | 5.711450e+00 | 4.221140e+00 | 7.229640e+00 | 5.717530e+00 | 4.221380e+00 | 7.368990e+00 | 0.02 | 21.892000 | 21.912000 |  
GRB170822A   |    768939    | 3.645990e+00 | 1.210850e+00 | 6.353820e+00 | 6.642430e+00 | 3.806690e+00 | 1.058380e+01 | 3.472580e+00 | 0.000000e+00 | 5.511450e+00 | 2.887670e-01 | 0.000000e+00 | 1.425000e+00 | 3.082200e-01 | 0.000000e+00 | 2.333740e+00 | 1.405080e+01 | 8.901650e+00 | 1.925070e+01 | 1.408260e+01 | 8.916800e+00 | 1.929410e+01 | 0.02 | 1.716000 | 1.736000 |  
GRB170813A   |    767563    | 1.381720e+00 | 0.000000e+00 | 2.173740e+00 | 1.199320e+00 | 6.222750e-01 | 1.923980e+00 | 3.486380e-01 | 0.000000e+00 | 7.609120e-01 | 2.400320e-02 | 0.000000e+00 | 2.425800e-01 | 2.599440e-02 | 0.000000e+00 | 5.838990e-01 | 2.953700e+00 | 1.762060e+00 | 4.144780e+00 | 2.955610e+00 | 1.761390e+00 | 4.326500e+00 | 0.02 | 4.108000 | 4.128000 |  
GRB170810A   |    767284    | 5.224770e-01 | NaN | NaN | 7.991490e-01 | NaN | NaN | 9.077260e-01 | NaN | NaN | 5.889700e-01 | NaN | NaN | 2.075360e+00 | NaN | NaN | 2.813180e+00 | NaN | NaN | 4.207970e+00 | NaN | NaN | 0.02 | 86.732000 | 86.752000 |  
GRB170807A   |    766821    | 1.060460e+00 | NaN | NaN | 9.117030e-01 | 0.000000e+00 | 1.227030e+00 | 5.642150e-01 | NaN | NaN | 2.283300e-01 | NaN | NaN | 5.260550e-01 | NaN | NaN | 2.770430e+00 | 1.730030e+00 | 3.749460e+00 | 3.070970e+00 | 1.829640e+00 | 4.196730e+00 | 0.02 | 1.000000 | 1.020000 |  
GRB170804A   |    766194    | 5.873170e-01 | 1.019710e-01 | 1.102310e+00 | 7.159050e-01 | 2.809620e-01 | 1.282540e+00 | 6.316400e-01 | 2.630190e-01 | 1.106040e+00 | 3.353340e-01 | 0.000000e+00 | 6.471940e-01 | 9.624990e-01 | 0.000000e+00 | 2.559610e+00 | 2.268000e+00 | 1.130560e+00 | 3.414560e+00 | 2.888820e+00 | 1.206720e+00 | 4.345310e+00 | 0.02 | 26.008000 | 26.028000 |  
GRB170803A   |    766081    | 1.424040e+00 | 0.000000e+00 | 2.294530e+00 | 3.170910e+00 | 2.415230e+00 | 3.935750e+00 | 3.984970e+00 | 3.070950e+00 | 4.959220e+00 | 1.817470e+00 | 1.004100e+00 | 2.599720e+00 | 3.087610e+00 | 1.215000e+00 | 8.394950e+00 | 1.039740e+01 | 8.517500e+00 | 1.225840e+01 | 1.166740e+01 | 8.968870e+00 | 1.696070e+01 | 0.02 | 0.276000 | 0.296000 |  
GRB170728B   |    765130    | 7.634490e+00 | 0.000000e+00 | 1.700190e+01 | 9.395070e+00 | 3.603880e+00 | 1.615930e+01 | 3.470730e+00 | NaN | NaN | 2.344950e-01 | 0.000000e+00 | 1.511400e+00 | 2.498040e-01 | 0.000000e+00 | 3.485200e+00 | 2.073480e+01 | 0.000000e+00 | 3.267200e+01 | 2.075010e+01 | 0.000000e+00 | 3.269600e+01 | 0.02 | 0.468000 | 0.488000 |  
GRB170728A   |    765008    | 1.189810e+00 | 5.245350e-01 | 2.020910e+00 | 8.419320e-01 | 3.399900e-01 | 1.622030e+00 | 3.624170e-03 | 0.000000e+00 | 2.609270e-01 | 3.313150e-10 | 0.000000e+00 | 0.000000e+00 | 3.313150e-10 | 0.000000e+00 | 0.000000e+00 | 2.080410e+00 | 1.145010e+00 | 3.188370e+00 | 2.078850e+00 | 1.144650e+00 | 3.188740e+00 | 0.02 | 0.568000 | 0.588000 |  
GRB170724A   |    764204    | 7.294600e-01 | 0.000000e+00 | 1.439240e+00 | 1.580500e-01 | 0.000000e+00 | 8.255550e-01 | 2.071360e-01 | 0.000000e+00 | 3.924020e-01 | 6.484220e-02 | 0.000000e+00 | 1.894770e-01 | 1.013420e-01 | 0.000000e+00 | 3.331310e-01 | 2.389830e+00 | 1.190440e+00 | 3.446910e+00 | 2.492240e+00 | 1.335700e+00 | 3.753670e+00 | 0.02 | -38.216000 | -38.196000 |  
GRB170714A   |    762535    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB170711A   |    761622    | 1.458760e+00 | 7.832260e-01 | 2.137410e+00 | 2.149790e+00 | 1.623220e+00 | 2.715420e+00 | 1.944250e+00 | 1.413020e+00 | 2.519780e+00 | 8.080880e-01 | 2.938650e-01 | 1.258760e+00 | 1.500390e+00 | 0.000000e+00 | 3.323260e+00 | 6.360880e+00 | 5.021780e+00 | 7.686820e+00 | 7.053160e+00 | 5.190190e+00 | 9.372280e+00 | 0.02 | 0.872000 | 0.892000 |  
GRB170710B   |  00086619001 | 7.142260e-01 | 0.000000e+00 | 1.587120e+00 | 1.316710e+00 | 0.000000e+00 | 2.117670e+00 | 2.805870e-01 | 0.000000e+00 | 1.040090e+00 | 2.637720e-03 | 0.000000e+00 | 4.999710e-01 | 2.647550e-03 | 0.000000e+00 | 2.245500e+00 | 2.302640e+00 | 1.205030e+00 | 3.660370e+00 | 2.291100e+00 | 1.204950e+00 | 3.407950e+00 | 0.02 | 3.644000 | 3.664000 |  
GRB170710A   |    761119    | 9.210900e-01 | NaN | NaN | 4.534980e-02 | NaN | NaN | 7.537590e-04 | 0.000000e+00 | 2.561600e-03 | 9.778430e-06 | NaN | NaN | 1.121250e-04 | NaN | NaN | 9.697220e-01 | NaN | NaN | 9.697670e-01 | 0.000000e+00 | 1.569880e+00 | 0.02 | 6.248000 | 6.268000 |  
GRB170705A   |    760064    | 3.247680e+00 | 2.160670e+00 | 4.370080e+00 | 5.339400e+00 | 4.252390e+00 | 6.525550e+00 | 5.123830e+00 | 4.119240e+00 | 6.163780e+00 | 2.050240e+00 | NaN | NaN | 3.516430e+00 | 1.238490e+00 | 8.941410e+00 | 1.576110e+01 | 1.328090e+01 | 1.823770e+01 | 1.722640e+01 | 1.391960e+01 | 2.312410e+01 | 0.02 | 13.976000 | 13.996000 |  
GRB170629A   |    759159    | 9.546670e-01 | 0.000000e+00 | 2.100390e+00 | 3.175160e+00 | 1.538360e+00 | 5.056590e+00 | 2.818870e+00 | 0.000000e+00 | 4.567740e+00 | 3.305820e-01 | 0.000000e+00 | 1.697590e+00 | 3.550530e-01 | 0.000000e+00 | 4.793740e+00 | 7.279310e+00 | 4.081450e+00 | 1.048120e+01 | 7.303510e+00 | 4.082720e+00 | 1.027260e+01 | 0.02 | 0.480000 | 0.500000 |  
GRB170626A   |    758766    | 4.193240e+00 | 3.032090e+00 | 5.411650e+00 | 8.819280e+00 | 7.552310e+00 | 1.014410e+01 | 9.863440e+00 | 8.446010e+00 | 1.131900e+01 | 3.809920e+00 | 2.522260e+00 | 5.076730e+00 | 5.876270e+00 | 3.189460e+00 | 1.055280e+01 | 2.668590e+01 | 2.368590e+01 | 2.967980e+01 | 2.875210e+01 | 2.490570e+01 | 3.352000e+01 | 0.02 | 0.156000 | 0.176000 |  
GRB170607A   |    756284    | 4.769220e+00 | 0.000000e+00 | 9.578380e+00 | 4.011220e-01 | 0.000000e+00 | 1.422350e+00 | 1.310790e-02 | 0.000000e+00 | 1.553130e-01 | 5.164440e+00 | 0.000000e+00 | 1.041550e+01 | 6.617480e-04 | 0.000000e+00 | 2.570610e-02 | 4.882220e+00 | 0.000000e+00 | 1.075310e+01 | 4.829360e+00 | 0.000000e+00 | 7.078340e+01 | 0.02 | -213.788000 | -213.768000 |  
GRB170604A   |    755867    | 6.943620e+00 | NaN | NaN | 1.450470e+00 | NaN | NaN | 1.610640e-01 | NaN | NaN | 1.616760e-02 | NaN | NaN | 2.351460e-02 | NaN | NaN | 8.571270e+00 | NaN | NaN | 8.569490e+00 | NaN | NaN | 0.02 | 2.808000 | 2.828000 |  
GRB170531B   |    755354    | 1.160170e-01 | 0.000000e+00 | 5.723220e-01 | 3.335020e-01 | NaN | NaN | 5.714370e-01 | NaN | NaN | 5.631670e-01 | NaN | NaN | 2.664590e+00 | NaN | NaN | 1.584070e+00 | NaN | NaN | 3.437070e+00 | NaN | NaN | 0.02 | 169.328000 | 169.348000 |  
GRB170531A   |    755343    | 3.791410e-01 | 0.000000e+00 | 1.172090e+00 | 2.432410e-01 | 0.000000e+00 | 8.797660e-01 | 1.049920e-01 | 0.000000e+00 | 3.934710e-01 | 3.353970e-02 | 0.000000e+00 | 1.336310e-01 | 7.579270e-02 | 0.000000e+00 | 3.043790e-01 | 7.620510e-01 | 0.000000e+00 | 2.424390e+00 | 8.064800e-01 | 0.000000e+00 | 2.627950e+00 | 0.02 | -4.284000 | -4.264000 |  
GRB170526A   |    754549    | 1.026210e+00 | 4.567360e-01 | 1.655040e+00 | 6.798160e-01 | 0.000000e+00 | 1.064020e+00 | 3.955540e-01 | 0.000000e+00 | 5.391320e-01 | 1.438150e-01 | 0.000000e+00 | 1.895060e-01 | 3.334380e-01 | 0.000000e+00 | 4.787120e-01 | 2.332760e+00 | NaN | NaN | 2.522800e+00 | 1.537570e+00 | 3.521160e+00 | 0.02 | 7.048000 | 7.068000 |  
GRB170524B   |  00753445006 | 1.040320e+00 | NaN | NaN | 3.375880e+00 | NaN | NaN | 4.998980e+00 | NaN | NaN | 1.903340e+00 | NaN | NaN | 2.636880e+00 | NaN | NaN | 1.131860e+01 | NaN | NaN | 1.205260e+01 | NaN | NaN | 0.02 | 3.220000 | 3.240000 |  
GRB170524A   |    754322    | 5.064020e-01 | 0.000000e+00 | 1.041550e+00 | 1.764160e+00 | 1.076390e+00 | 2.408330e+00 | 2.710520e+00 | 1.949130e+00 | 3.539580e+00 | 1.013040e+00 | 3.940510e-01 | 1.714230e+00 | 1.374870e+00 | 0.000000e+00 | 4.213480e+00 | 5.994110e+00 | 4.499860e+00 | 7.478950e+00 | 6.355920e+00 | 4.600140e+00 | 9.060910e+00 | 0.02 | 0.004000 | 0.024000 |  
GRB170519A   |    753445    | 5.368610e-01 | 1.064290e-01 | 9.922660e-01 | 7.489630e-01 | 3.698590e-01 | 1.205880e+00 | 7.290580e-01 | 3.856560e-01 | 1.111050e+00 | 3.860380e-01 | 0.000000e+00 | 7.455210e-01 | 9.898360e-01 | 0.000000e+00 | 2.099690e+00 | 2.400920e+00 | 1.388600e+00 | 3.387440e+00 | 3.004790e+00 | 1.414220e+00 | 4.747970e+00 | 0.02 | 2.792000 | 2.812000 |  
GRB170516A   |    753110    | 1.794430e+00 | 1.060080e+00 | 2.575320e+00 | 9.843690e-01 | NaN | NaN | 2.420800e-01 | 0.000000e+00 | 5.561270e-01 | 2.553880e-02 | 0.000000e+00 | 1.830840e-01 | 2.974150e-02 | NaN | NaN | 3.051840e+00 | 1.956950e+00 | 4.144500e+00 | 3.059540e+00 | 1.960150e+00 | 4.158240e+00 | 0.02 | 4.020000 | 4.040000 |  
GRB170428A   |    750298    | 1.563180e+00 | NaN | NaN | 4.352230e+00 | NaN | NaN | 8.150400e+00 | NaN | NaN | 6.186580e+00 | NaN | NaN | 1.642250e+01 | NaN | NaN | 2.025240e+01 | NaN | NaN | 3.048400e+01 | NaN | NaN | 0.02 | 0.248000 | 0.268000 |  
GRB170419B   |    748947    | 4.614450e-01 | NaN | NaN | 1.020230e+00 | 0.000000e+00 | 1.576380e+00 | 1.514950e+00 | 1.067540e+00 | 1.830810e+00 | 1.271260e+00 | NaN | NaN | 5.427210e+00 | 0.000000e+00 | 1.152670e+01 | 4.265180e+00 | 2.809850e+00 | 5.681250e+00 | 8.293610e+00 | 3.651120e+00 | 1.354760e+01 | 0.02 | 0.924000 | 0.944000 |  
GRB170419A   |    748898    | 9.815130e-01 | 6.664200e-01 | 1.594290e+00 | 9.161080e-01 | 4.790320e-01 | 1.543620e+00 | 5.892630e-01 | 0.000000e+00 | 1.051390e+00 | 2.394950e-01 | 0.000000e+00 | 4.470620e-01 | 5.685640e-01 | 0.000000e+00 | 1.113290e+00 | 2.726460e+00 | 1.434080e+00 | 4.023510e+00 | 3.056290e+00 | 1.490680e+00 | 4.622930e+00 | 0.02 | 2.308000 | 2.328000 |  
GRB170405A   |    745797    | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN | NaN |  
GRB170331A   |    744791    | NaN | NaN | NaN | 1.473080e-01 | 0.000000e+00 | 7.397230e-01 | 2.281140e-02 | 0.000000e+00 | 2.782920e-01 | 1.184940e-01 | NaN | NaN | 1.584720e-01 | NaN | NaN | 1.868700e-01 | 0.000000e+00 | 1.046510e+00 | 2.512380e-01 | 0.000000e+00 | 1.051710e+00 | 0.02 | 576.648000 | 576.668000 |  
GRB170330A   |    744773    | 1.247190e+00 | 4.163340e-01 | 2.257990e+00 | 2.733990e+00 | 1.823540e+00 | 3.719420e+00 | 3.064460e+00 | 2.132820e+00 | 4.044010e+00 | 1.119730e+00 | 2.934010e-01 | 2.028080e+00 | 1.654200e+00 | 0.000000e+00 | 5.804470e+00 | 8.165360e+00 | 6.042670e+00 | 1.027840e+01 | 8.699660e+00 | 6.161110e+00 | 1.360040e+01 | 0.02 | -133.840000 | -133.820000 |  
GRB170325A   |  00034941009 | 5.855280e-01 | 0.000000e+00 | 1.341500e+00 | 1.294040e+00 | 0.000000e+00 | 2.077460e+00 | 2.265490e+00 | NaN | NaN | 2.038600e+00 | NaN | NaN | 9.097810e+00 | NaN | NaN | 6.185140e+00 | 0.000000e+00 | 8.116590e+00 | 1.301750e+01 | NaN | NaN | 0.02 | 0.020000 | 0.040000 |  
GRB170318B   |    743086    | 7.483060e-01 | 0.000000e+00 | 1.708900e+00 | 1.494580e+00 | 7.406810e-01 | 2.416880e+00 | 1.120770e+00 | 0.000000e+00 | 1.839030e+00 | 1.914140e-01 | 0.000000e+00 | 6.608790e-01 | 2.225980e-01 | 0.000000e+00 | 1.483010e+00 | 3.555070e+00 | 1.935810e+00 | 5.189670e+00 | 3.586250e+00 | 1.940050e+00 | 5.629860e+00 | 0.02 | 0.268000 | 0.288000 |  
GRB170318A   |    743065    | 7.292610e-01 | 0.000000e+00 | 2.027030e+00 | 4.573330e-01 | 0.000000e+00 | 1.698350e+00 | 5.214180e-01 | 1.249790e-01 | 8.576150e-01 | 8.499810e-02 | 0.000000e+00 | 2.419220e-01 | 2.496800e-01 | 0.000000e+00 | 4.638520e-01 | 2.528410e+00 | 0.000000e+00 | 4.080680e+00 | 2.695400e+00 | 0.000000e+00 | 4.560500e+00 | 0.02 | -17.004000 | -16.984000 |  
GRB170317A   |    742866    | 1.422610e+00 | 2.288300e-01 | 2.745910e+00 | 2.531300e+00 | 1.522260e+00 | 3.589150e+00 | 1.422520e+00 | 0.000000e+00 | 2.300580e+00 | 1.491530e-01 | 0.000000e+00 | 4.865760e-01 | 1.639510e-01 | 0.000000e+00 | 7.105360e-01 | 5.525900e+00 | 3.365520e+00 | 7.702380e+00 | 5.566650e+00 | 3.368860e+00 | 7.736830e+00 | 0.02 | 2.176000 | 2.196000 |  
GRB170311A   |    741965    | 1.610530e+00 | 7.780040e-01 | 2.437020e+00 | 1.397910e+00 | 3.183490e-01 | 1.867610e+00 | 8.393290e-01 | 3.681150e-01 | 1.396250e+00 | 3.720040e-01 | NaN | NaN | 8.069400e-01 | 0.000000e+00 | 2.213270e+00 | 4.236380e+00 | 2.742810e+00 | 5.652290e+00 | 4.637730e+00 | 2.314930e+00 | 6.357770e+00 | 0.02 | 2.712000 | 2.732000 |  
